state,state_fips,variable,sex,age_group,num_chronic,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Tennessee,47,Hospital Readmissions-Percentage (%),females, 65 Years and Over,4 to 5,12.82,11.87,11.57,11.09,10.53,9.87,9.24,9.48,9.22,8.62,9.23
Tennessee,47,Hospital Readmissions-Percentage (%),females, 65 Years and Over,6+,24.48,24.7,24.13,24.04,23.07,22.54,21.63,21.34,20.7,20.86,20.37
Texas,48,Per Capita Spending-Actual ($),females, Less than 65 Years,0 to 1,2250.1998,2330.3999,2482.5843,2470.3175,2444.7531,2455.7826,2446.1591,2592.3604,2630.8976,2625.3419,2670.9279
Texas,48,Per Capita Spending-Actual ($),females, Less than 65 Years,2 to 3,7908.125,8068.526,8390.8902,8295.9102,7985.591,7850.62,7876.7048,8052.3407,8134.9741,8259.0971,8417.1935
Texas,48,Per Capita Spending-Actual ($),females, Less than 65 Years,4 to 5,16047.1206,16819.8949,17219.3612,16948.4858,16007.6423,15929.9444,15941.8415,15939.9362,15629.7019,15561.6509,15677.8948
Texas,48,Per Capita Spending-Actual ($),females, Less than 65 Years,6+,40300.2894,41718.1377,43965.679,43328.3667,42023.3562,41595.7672,41464.7715,42728.6846,41036.2597,40511.1504,40155.0657
Texas,48,Per Capita Spending-Standardized ($),females, Less than 65 Years,0 to 1,2359.5635,2456.6529,2583.3896,2553.8681,2538.5797,2551.4029,2564.8284,2637.9403,2714.3817,2786.8977,2850.2605
Texas,48,Per Capita Spending-Standardized ($),females, Less than 65 Years,2 to 3,8089.2526,8276.5174,8538.7799,8412.5882,8090.7033,8010.4379,8108.8834,8105.8805,8340.1975,8560.5741,8719.7899
Texas,48,Per Capita Spending-Standardized ($),females, Less than 65 Years,4 to 5,16155.8849,16950.0761,17280.6287,16952.2992,16056.9864,16051.0077,16174.1371,15940.8674,15832.7267,15844.2576,15901.8672
Texas,48,Per Capita Spending-Standardized ($),females, Less than 65 Years,6+,39829.8157,41381.7827,43361.7707,42610.0094,41319.1215,41101.7712,41203.0989,41926.2782,40931.5999,40357.6219,39979.0359
Texas,48,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,0 to 1,443.7481,466.523,484.0063,493.7726,498.2035,520.85,524.7827,534.6167,507.3195,506.5136,497.3504
Texas,48,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,2 to 3,967.5032,971.551,990.8605,1022.8719,1037.4785,1056.6601,1037.386,1054.0195,1020.3463,1046.9569,1025.023
Texas,48,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,4 to 5,1533.1653,1527.6641,1544.0009,1544.9733,1557.6622,1606.8215,1617.4443,1599.1777,1573.8567,1581.114,1582.1776
Texas,48,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,6+,3175.9404,3155.153,3109.9795,3218.7305,3252.9471,3384.452,3331.5353,3398.992,3386.4134,3412.9707,3391.1735
Texas,48,Hospital Readmissions-Percentage (%),females, Less than 65 Years,0 to 1,8.39,8.38,8.84,9.02,7.73,8.04,7.41,7.43,7.24,6.78,7.99
Texas,48,Hospital Readmissions-Percentage (%),females, Less than 65 Years,2 to 3,12.87,12.89,12.07,12.44,11.88,11.27,10.76,11.05,11.14,10.75,11.74
Texas,48,Hospital Readmissions-Percentage (%),females, Less than 65 Years,4 to 5,16.62,17.31,17.74,16.81,16.05,16.41,15.76,15.25,15.24,15.52,15.6
Texas,48,Hospital Readmissions-Percentage (%),females, Less than 65 Years,6+,29.36,28.93,28.62,28.28,29.35,28.08,27.6,27.7,28.32,29.6,28.82
Texas,48,Per Capita Spending-Actual ($),females, 65 Years and Over,0 to 1,1628.5451,1641.5555,1663.9355,1730.7922,1722.201,1762.6992,1758.0766,1803.9417,1864.9065,1917.8389,1999.4683
Texas,48,Per Capita Spending-Actual ($),females, 65 Years and Over,2 to 3,4983.9775,4979.3827,5089.7216,5147.3452,4973.8598,5010.7707,4983.7596,5044.1197,5210.815,5344.7244,5559.4793
Texas,48,Per Capita Spending-Actual ($),females, 65 Years and Over,4 to 5,11419.3637,11624.7482,11765.2654,11734.7024,11044.7519,10875.2173,10741.7633,10818.02,10731.9178,10590.0934,10856.1512
Texas,48,Per Capita Spending-Actual ($),females, 65 Years and Over,6+,30896.1397,31760.5163,32664.0746,32731.9017,32565.8943,31875.148,31583.1096,31786.2493,31455.2711,30944.2208,31066.7075
Texas,48,Per Capita Spending-Standardized ($),females, 65 Years and Over,0 to 1,1692.6596,1709.16,1733.3319,1786.3463,1774.2229,1831.1861,1840.4819,1848.079,1941.2265,1998.0873,2078.7454
Texas,48,Per Capita Spending-Standardized ($),females, 65 Years and Over,2 to 3,5109.0456,5109.3384,5217.1502,5248.3283,5055.7313,5120.8307,5129.977,5104.4342,5344.5376,5488.5444,5696.9874
Texas,48,Per Capita Spending-Standardized ($),females, 65 Years and Over,4 to 5,11590.464,11814.3398,11956.999100000001,11888.4014,11127.8349,11008.3399,10960.3037,10902.7826,10954.8835,10808.9027,11037.4369
Texas,48,Per Capita Spending-Standardized ($),females, 65 Years and Over,6+,31000.9513,31930.3865,32838.4681,32864.5581,32429.5426,31834.5662,31795.7215,31718.9431,31767.6672,31275.2725,31307.8257
Texas,48,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,0 to 1,119.8484,117.8177,112.8545,113.7159,112.2462,117.881,116.5517,119.7955,124.0698,127.3426,130.8708
Texas,48,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,2 to 3,315.0855,311.8967,297.7373,303.5524,297.7021,311.056,306.8317,312.9553,323.5667,330.8787,345.1404
Texas,48,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,4 to 5,680.5405,669.8656,640.5744,643.1265,623.597,634.4984,625.9937,636.5101,638.4153,635.2205,660.1443
Texas,48,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,6+,1739.3027,1721.4759,1681.4501,1704.6466,1688.5048,1694.2266,1690.0359,1720.7019,1725.639,1718.9192,1763.0541
Texas,48,Hospital Readmissions-Percentage (%),females, 65 Years and Over,0 to 1,4.56,5.03,4.92,4.34,4.53,4.09,4.2,3.63,4.09,3.9,4.31
Texas,48,Hospital Readmissions-Percentage (%),females, 65 Years and Over,2 to 3,7.05,6.62,6.45,6.27,6.3,5.84,5.75,5.64,5.61,5.28,5.38
Texas,48,Hospital Readmissions-Percentage (%),females, 65 Years and Over,4 to 5,11.32,11.1,10.59,10.42,9.44,8.94,8.7,8.77,8.54,8.39,8.77
Texas,48,Hospital Readmissions-Percentage (%),females, 65 Years and Over,6+,22.47,22.34,21.66,21.44,21.08,20.36,19.82,19.77,19.74,19.7,20.21
Utah,49,Per Capita Spending-Actual ($),females, Less than 65 Years,0 to 1,2511.7488,2645.7837,2661.9244,2826.4723,2668.2845,2728.9337,2472.0063,2506.675,2769.2201,2873.3058,2738.8678
Utah,49,Per Capita Spending-Actual ($),females, Less than 65 Years,2 to 3,7404.8032,7964.9603,8234.2051,8013.804,7939.5753,8466.9442,8465.0676,8530.7804,8027.8803,8167.7784,8334.8831
Utah,49,Per Capita Spending-Actual ($),females, Less than 65 Years,4 to 5,15452.5183,15301.1057,16193.9797,16787.1361,17092.5443,16938.3135,16555.1907,15445.8996,16968.7689,17000.806,16273.1208
Utah,49,Per Capita Spending-Actual ($),females, Less than 65 Years,6+,31038.6706,34924.6418,34533.0778,35350.6563,37561.2185,40708.6893,34316.1004,39293.1625,41530.4446,41968.5447,38772.6612
Utah,49,Per Capita Spending-Standardized ($),females, Less than 65 Years,0 to 1,2706.2095,2867.834,2897.9529000000002,3008.9576,2889.2243,2939.9589,2779.6385,2676.9897,2932.9705,3131.8267,2976.0459
Utah,49,Per Capita Spending-Standardized ($),females, Less than 65 Years,2 to 3,7751.5887,8379.1923,8646.4217,8364.8307,8561.9344,8942.392,8956.0646,8728.2391,8348.95,8650.3735,8761.7976
Utah,49,Per Capita Spending-Standardized ($),females, Less than 65 Years,4 to 5,15676.3927,15731.7946,16516.0015,17060.1251,17681.3466,17525.7937,17302.5623,15709.1223,17353.4577,17073.0618,16545.5141
Utah,49,Per Capita Spending-Standardized ($),females, Less than 65 Years,6+,30948.9598,34971.4689,34642.2897,35031.9598,37308.9211,40226.2138,34961.052,39105.7297,40663.637,40637.041,37546.3055
Utah,49,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,0 to 1,464.1177,471.0983,445.0812,415.5637,455.324,469.785,440.6517,436.3152,452.3499,424.4787,420.9298
Utah,49,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,2 to 3,1275.8621,1342.2744,1274.3985,1274.1549,1148.138,1190.7768,1183.8447,1226.3957,1139.6385,1062.0448,1074.856
Utah,49,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,4 to 5,2262.1605,2327.0517,2341.6518,2178.0502,2128.7834,2095.3741,2088.5301,2063.6411,2058.9485,1949.9479,1779.6791
Utah,49,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,6+,3762.8571,3901.6818,3675.8105,3522.2349,3553.2831,3943.8669,4062.6243,4172.3827,4241.048,4242.8571,4026.6889
Utah,49,Hospital Readmissions-Percentage (%),females, Less than 65 Years,0 to 1,8.94,8.96,3.89,6.9,5.05,6.87,5.19,4.81,NA,10.89,7.39
Utah,49,Hospital Readmissions-Percentage (%),females, Less than 65 Years,2 to 3,11.04,9.5,9.83,12.69,9.4,11.08,11.72,9.96,9.1,11.56,9.33
Utah,49,Hospital Readmissions-Percentage (%),females, Less than 65 Years,4 to 5,18.45,16.81,18.09,18.14,17.23,15.37,13.96,11.94,13.4,15.68,14.85
Utah,49,Hospital Readmissions-Percentage (%),females, Less than 65 Years,6+,26.78,21.87,23.62,26.61,23.42,27.33,22.89,23.86,24.21,23.77,23.31
Utah,49,Per Capita Spending-Actual ($),females, 65 Years and Over,0 to 1,2164.4643,2208.4994,2281.4319,2444.2456,2451.8077,2506.6308,2433.301,2359.6842,2515.3601,2532.7954,2679.08
Utah,49,Per Capita Spending-Actual ($),females, 65 Years and Over,2 to 3,5860.6744,6070.6856,6273.9836,6422.2051,6317.9401,6502.5053,6548.9074,6576.6878,6748.1948,6872.3478,7076.0228
Utah,49,Per Capita Spending-Actual ($),females, 65 Years and Over,4 to 5,11936.7517,12420.1068,12817.4954,13217.6285,13132.0642,13183.5668,13087.5265,13210.9754,13196.2105,12782.623,12915.4942
Utah,49,Per Capita Spending-Actual ($),females, 65 Years and Over,6+,27060.9986,28285.214,29506.6573,28876.8555,29932.436,30090.9205,29988.2622,30634.4651,30251.7764,29827.3431,29654.0867
Utah,49,Per Capita Spending-Standardized ($),females, 65 Years and Over,0 to 1,2249.7125,2299.1183,2373.5454,2523.5024,2519.6611,2589.3827,2543.2371,2422.3396,2591.6985,2593.9902,2731.9386
Utah,49,Per Capita Spending-Standardized ($),females, 65 Years and Over,2 to 3,5983.0442,6216.5408,6416.1544,6506.1311,6390.5094,6610.7949,6721.7004,6570.9744,6787.2554,6863.7065,7044.6507
Utah,49,Per Capita Spending-Standardized ($),females, 65 Years and Over,4 to 5,12086.2963,12623.711,12981.9859,13295.568,13123.2456,13258.2334,13214.1679,13055.27,13106.533,12652.5102,12711.2866
Utah,49,Per Capita Spending-Standardized ($),females, 65 Years and Over,6+,27352.6469,28567.3398,29852.0774,28832.8702,29647.3827,29841.8099,29869.2046,29893.4598,29661.9594,29000.5389,28732.7577
Utah,49,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,0 to 1,150.4188,151.9473,143.67,139.7418,137.4026,141.5089,136.5006,138.7397,142.9166,148.94,149.7512
Utah,49,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,2 to 3,403.1306,402.5083,382.2147,377.7552,368.5369,377.5718,371.1669,382.4686,390.376,399.5372,397.8449
Utah,49,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,4 to 5,809.6118,794.9936,773.024,761.8229,760.2216,781.3509,763.2974,768.6208,765.5923,759.3739,757.4454
Utah,49,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,6+,1841.2339,1763.2986,1719.5105,1759.5005,1732.7029,1732.0183,1717.5877,1745.4252,1772.5571,1733.8287,1720.5923
Utah,49,Hospital Readmissions-Percentage (%),females, 65 Years and Over,0 to 1,4.44,3.71,4.15,4.73,4.22,5.51,4.27,4.17,4.4,3.86,4.08
Utah,49,Hospital Readmissions-Percentage (%),females, 65 Years and Over,2 to 3,6.58,6.31,6.38,6.16,6.59,5.95,5.01,6.04,5.38,5.28,5.61
Utah,49,Hospital Readmissions-Percentage (%),females, 65 Years and Over,4 to 5,9.5,10.01,10.2,9.43,9.05,9.04,9.05,7.98,8.16,7.92,8.63
Utah,49,Hospital Readmissions-Percentage (%),females, 65 Years and Over,6+,18.14,17.63,17.68,17.1,17.69,17.85,17.98,17.19,16.08,15.82,16.25
Vermont,50,Per Capita Spending-Actual ($),females, Less than 65 Years,0 to 1,2491.1726,2464.1691,2720.1548,2874.2104,2658.304,3046.6285,3169.6658,2969.7082,3337.0062,3282.8887,3160.0042
Vermont,50,Per Capita Spending-Actual ($),females, Less than 65 Years,2 to 3,6729.6029,7037.9159,7175.365,7561.3005,7896.4539,7966.9256,7336.5249,7906.5628,7737.8974,8145.4786,8848.0436
Vermont,50,Per Capita Spending-Actual ($),females, Less than 65 Years,4 to 5,14140.9186,13382.6051,14759.0823,15164.7591,14827.3772,14965.2227,15381.4317,15103.1749,15609.7326,14884.4718,15273.4344
Vermont,50,Per Capita Spending-Actual ($),females, Less than 65 Years,6+,34122.3548,32408.5466,31406.2414,36311.3986,35739.9334,36804.6235,36338.4215,39771.3619,33884.3747,36038.2728,36765.2082
Vermont,50,Per Capita Spending-Standardized ($),females, Less than 65 Years,0 to 1,2504.1722,2480.4854,2672.7762,2821.9893,2542.2305,2907.6397,3024.1365,2839.2456,3126.8606,3157.3359,3031.7751
Vermont,50,Per Capita Spending-Standardized ($),females, Less than 65 Years,2 to 3,6520.2444,6817.5645,6797.9532,7113.5569,7251.2887,7344.9292,6772.3397,7242.4074,7087.9942,7535.0738,8186.2901
Vermont,50,Per Capita Spending-Standardized ($),females, Less than 65 Years,4 to 5,13002.4343,12164.2222,13259.8571,13645.7878,12849.3301,13495.349,13591.3915,13398.4739,13806.424,13470.5133,13519.7194
Vermont,50,Per Capita Spending-Standardized ($),females, Less than 65 Years,6+,30250.8274,28408.4747,27332.4004,31294.0062,30043.8104,30856.7613,30635.3469,33639.8244,28571.4454,30714.8406,31125.5834
Vermont,50,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,0 to 1,568.8217,576.7829,580.9301,581.7043,566.2848,623.1613,593.6916,576.3794,561.3871,534.3333,510.7387
Vermont,50,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,2 to 3,1135.9823,1249.1883,1269.6629,1291.0995,1316.5122,1229.7558,1183.3386,1231.1622,1168.3168,1155.1229,1114.3042
Vermont,50,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,4 to 5,1853.211,1959.5588,1968.5737,1874.8068,1910.5812,1860.532,2157.8566,2034.9252,2161.7546,2133.0117,1802.8274
Vermont,50,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,6+,3733.6683,3979.405,4097.7597,4016.5746,3947.1947,4271.1572,3708.7827,4233.7858,4140.8451,4063.2319,3981.0875
Vermont,50,Hospital Readmissions-Percentage (%),females, Less than 65 Years,0 to 1,9.36,11.4,NA,10.63,6.84,NA,6.67,NA,NA,NA,NA
Vermont,50,Hospital Readmissions-Percentage (%),females, Less than 65 Years,2 to 3,11.86,12.3,11.59,14.51,11.02,9.38,11,8.69,12.42,12.5,12.47
Vermont,50,Hospital Readmissions-Percentage (%),females, Less than 65 Years,4 to 5,16.28,14.48,17.55,14.7,16.58,12.76,15.22,14.26,14.56,13.45,15.46
Vermont,50,Hospital Readmissions-Percentage (%),females, Less than 65 Years,6+,25,26.57,24.81,31.24,24.66,24.83,24.2,26.33,25.95,26.99,21.8
Vermont,50,Per Capita Spending-Actual ($),females, 65 Years and Over,0 to 1,1764.0796,1740.1549,1803.9362,1885.5271,1948.9635,2083.3306,2104.0555,2218.1826,2302.8755,2296.6941,2328.3157
Vermont,50,Per Capita Spending-Actual ($),females, 65 Years and Over,2 to 3,4846.9082,5024.9983,5163.1726,5209.9217,5209.9224,5497.6863,5511.7104,5660.7382,5758.1255,6187.3291,6397.4068
Vermont,50,Per Capita Spending-Actual ($),females, 65 Years and Over,4 to 5,11726.8934,11500.057,11836.9473,11888.7608,11838.668,12004.1718,12630.7609,12439.3142,13227.5986,13210.0973,13476.3961
Vermont,50,Per Capita Spending-Actual ($),females, 65 Years and Over,6+,26963.4769,29115.6266,29227.2282,29805.0505,31667.583,31656.2757,31734.3134,32217.5665,31908.8989,32824.2725,33707.5117
Vermont,50,Per Capita Spending-Standardized ($),females, 65 Years and Over,0 to 1,1722.2985,1694.5873,1754.9041,1830.8733,1864.8609,1972.4607,2014.0851,2061.6811,2181.6482,2205.2828,2230.6515
Vermont,50,Per Capita Spending-Standardized ($),females, 65 Years and Over,2 to 3,4579.9133,4684.8467,4800.0362,4866.7112,4742.1536,5034.0109,5059.7005,5125.5514,5271.1226,5722.2661,5896.2948
Vermont,50,Per Capita Spending-Standardized ($),females, 65 Years and Over,4 to 5,10704.6253,10407.7921,10721.1405,10784.7206,10268.2644,10503.4983,10999.2025,10892.8387,11627.9279,11699.6659,11893.0039
Vermont,50,Per Capita Spending-Standardized ($),females, 65 Years and Over,6+,24401.7048,25886.4807,25850.1561,26551.1485,26504.1078,26684.4515,26606.9294,27389.7935,27075.8764,27680.0779,28621.9437
Vermont,50,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,0 to 1,163.3576,166.7153,156.0014,156.5758,159.6911,173.8333,161.9033,159.2013,158.8345,159.5649,164.7202
Vermont,50,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,2 to 3,403.7598,416.4947,391.5931,392.076,387.629,407.4052,402.7916,396.374,413.9649,426.653,438.142
Vermont,50,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,4 to 5,932.7129,907.7331,894.0974,858.4378,886.0165,917.6897,918.7775,914.6737,946.1484,934.5294,945.2432
Vermont,50,"ED Visits per 1,000 Beneficiaries",females, 65 Years and Over,6+,2109.5565,2175.6825,2070.3458,2092.0993,2149.1772,2175.4314,2183.922,2180.4176,2259.8159,2170.8458,2230.4122
Vermont,50,Hospital Readmissions-Percentage (%),females, 65 Years and Over,0 to 1,4.04,6.15,5.97,6.31,6.13,5.28,6.16,4.07,5.23,5.84,4.51
Vermont,50,Hospital Readmissions-Percentage (%),females, 65 Years and Over,2 to 3,8.07,6.78,6.57,6.84,6.46,7.26,5.19,5.69,5.65,6.15,6.24
Vermont,50,Hospital Readmissions-Percentage (%),females, 65 Years and Over,4 to 5,11.87,10.71,10.5,10.68,11.37,9.51,10.13,9.43,11.54,10.42,9.5
Vermont,50,Hospital Readmissions-Percentage (%),females, 65 Years and Over,6+,21.57,20.63,19.25,20,21.03,21.02,19.6,18.71,19.3,19.85,20.87
Virgin Islands,NA,Per Capita Spending-Actual ($),females, Less than 65 Years,0 to 1,NA,NA,2661.6861,1907.195,2354.4356,1522.5794,1253.327,1578.1444,1367.3583,1417.4805,1319.9823
Virgin Islands,NA,Per Capita Spending-Actual ($),females, Less than 65 Years,2 to 3,NA,NA,8108.5456,8823.6294,6567.6807,8218.3732,7276.585,4650.1498,5661.6064,5156.7712,4867.2386
Virgin Islands,NA,Per Capita Spending-Actual ($),females, Less than 65 Years,4 to 5,NA,NA,39449.2867,17627.8489,19390.6294,17881.246,14314.6597,24292.5047,15305.1082,13697.22,13458.202
Virgin Islands,NA,Per Capita Spending-Actual ($),females, Less than 65 Years,6+,NA,NA,56581.2492,45841.28,49399.2952,57161.577,54773.1973,46186.8883,38255.8327,31677.2926,38874.8593
Virgin Islands,NA,Per Capita Spending-Standardized ($),females, Less than 65 Years,0 to 1,NA,NA,1272.3568,1668.64,1567.3691,1274.9035,1278.4701,1542.4293,1390.0588,1292.9881,1193.7257
Virgin Islands,NA,Per Capita Spending-Standardized ($),females, Less than 65 Years,2 to 3,NA,NA,5864.2871,7157.0181,5911.8168,6359.7479,6635.3186,4882.9497,5058.3864,4845.1777,3967.8964
Virgin Islands,NA,Per Capita Spending-Standardized ($),females, Less than 65 Years,4 to 5,NA,NA,19116.5644,13442.843,14833.2878,14303.5124,13428.3253,20560.6674,13964.9982,13495.5334,13587.4781
Virgin Islands,NA,Per Capita Spending-Standardized ($),females, Less than 65 Years,6+,NA,NA,46646.5792,41751.7293,40036.8259,49966.3035,53287.5462,44307.0075,37816.1564,28417.31,37247.0714
Virgin Islands,NA,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,0 to 1,NA,NA,488.7984,495.9514,452.7163,364.4068,284.0909,288.6364,402.746,539.2157,454.3011
Virgin Islands,NA,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,2 to 3,NA,NA,1157.6355,1032.4324,1230.303,1150.2591,1044.7761,824.0741,851.1628,736.8421,732.6733
Virgin Islands,NA,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,4 to 5,NA,NA,2073.1707,1228.2609,1567.3077,1046.2963,1411.1111,1880.4348,1357.8947,1250,1285.7143
Virgin Islands,NA,"ED Visits per 1,000 Beneficiaries",females, Less than 65 Years,6+,NA,NA,4583.3333,5800,2758.6207,4217.3913,3384.6154,4291.6667,4030.303,2666.6667,3944.4444
Virgin Islands,NA,Hospital Readmissions-Percentage (%),females, Less than 65 Years,0 to 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virgin Islands,NA,Hospital Readmissions-Percentage (%),females, Less than 65 Years,2 to 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virgin Islands,NA,Hospital Readmissions-Percentage (%),females, Less than 65 Years,4 to 5,NA,NA,37.31,NA,NA,NA,NA,35.71,NA,NA,NA
